ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
30df1bd1-0465-4203-b15b-d44a9fcec9a1,Quick Bite,急速撕咬,"The first time you use an item each fight, charge your Heated and Chilled items 1/2 second(s).",每场战斗首次使用物品时，为高温和霜冻物品充能1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,,Cooldown / 冷却,Icon_Skill_JUL_QuickBite,,,0
8e4fed70-3ad9-488d-8c77-f926c1621544,Reel 'Em In,收线,"The first time an enemy falls below half Health each fight, your items' Cooldowns are halved for the fight.",每场战斗敌方生命值首次降至一半时，己方物品的冷却时间减半（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,,Cooldown / 冷却,Icon_Skill_ReelEmIn.png,,,0
7ce449d2-0843-4fee-9bdf-dacf380afb8f,Regular Maintenance,定期维护,Your Shield items have +25/50 Shield for each Flying item you have. [25/50],每拥有一件飞行物品，就令护盾物品+25/50护盾值。[25/50],Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,,FlyingRef / 飞行引用 | ShieldRef / 护盾引用,Icon_Skill_STE_RegularMaintenance,,,0
b7c2ce67-0da5-4360-9eda-b328817affe6,Heavy Shielding,,Your Large Shield items have +12/36/72/120 Shield.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉 | Dooley / 杜利 | Pygmalien / 皮格马利翁,,ShieldRef / 护盾引用,Icon_Skill_HeavyShielding.png,,,0
f219c4c6-bb56-499a-894d-5dc689e22cb4,Bloodthirst,嗜血,Your Lifesteal Weapons have +20/30/40/50 Damage.,吸血武器+20/30/40/50伤害。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_MAK_Bloodthirst,,,0
530f34ea-250a-476c-ac4e-417b37841c8a,Concentrated Defense,,Your highest Shield item has +5/15/30/50 Shield.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,ShieldRef / 护盾引用,Icon_Skill_ConcentratedDefense.png,,,0
4160a158-6809-410d-9b7a-21a27fb12f93,Haunting Flight,鬼魅飘飞,"The first time you use an item each fight,  Small item(s) start Flying.",每场战斗首次使用物品时，件小型物品开始飞行。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Flying / 飞行,Icon_Skill_MON_HauntedKimono.png,,,0
4bcc9eeb-5fa9-4b1f-85b1-d3dfd198d38f,Augmented Weaponry,增强军火,"Your Weapons have +1 Damage. When you sell a Small item, this gains +1/2 Damage bonus.",武器+1伤害。出售小型物品时，这一伤害加成再提高+1/2。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用,Icon_SKILL_MON_AugmentedWeaponry.png,,,0
202e4917-e744-41bf-965a-81edcded9d5f,Toxic Weapons,毒性武器,Your Poison items have +2/3/4 Poison for each Weapon you have. [2/3/4],每拥有一件武器，剧毒物品+2/3/4剧毒。[2/3/4],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎,Weapon / 武器,PoisonRef / 剧毒引用,Icon_Skill_ExoticHerbs.png,,,0
cd6ac6ef-dafb-4001-a338-52e791bec4c3,Slow Burn,慢性灼烧,"The first 4/8 times you Slow each fight, Charge a Burn item 1 second(s).",每场战斗前4/8次触发减速时，为一件灼烧物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Jules / 朱尔斯 | Dooley / 杜利,,Charge / 充能 | BurnRef / 灼烧引用 | SlowRef / 减速引用,Icon_Skill_SlowBurn.png,,,0
dab89eb6-be1a-4651-a4d8-44c2d2716569,Vengeful Strike,,Your Weapons' Cooldowns are reduced by 2%.,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,Cooldown / 冷却 | DamageRef / 伤害引用,Icon_Skill_VengefulStrike.png,,,0
ae41f574-fc9f-492a-8ae0-45853ab607a6,Critical Investments,关键投资,Your Properties and Toys have +10/15/20% Crit Chance.,地产和玩具+10/15/20%暴击率。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产 | Toy / 玩具,Crit / 暴击,Icon_Skill_CriticalInvestments.png,,,0
3b4c3700-6c77-4954-a3e1-dfeaeab08c4a,Hardly Workin',假装努力,"The first 4/8 times you Slow each fight, Charge a Regen item 1 second(s).",每场战斗前4/8次触发减速时，为一件生命再生物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克 | Jules / 朱尔斯,,SlowRef / 减速引用 | RegenRef / 再生引用 | Charge / 充能,Icon_Skill_HardlyWorkin.png,,,0
08db2099-a4a9-4d95-afad-e86d4abbf829,Exposing Toxins,弱点毒素,"When you Poison, your items gain +1/2/3% Crit Chance for the fight.",触发剧毒时，己方物品暴击率提高+1/2/3%（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克,,PoisonRef / 剧毒引用 | Crit / 暴击,Icon_Skill_ExposingToxins.png,,,0
dec273b3-155e-4fbd-9629-5dbd2900e032,Coolant Leak,冷却剂泄露,"The first 4/8 times you use your rightmost item each fight, Charge a Freeze item 1 second(s).",每场战斗前4/8次使用最右侧物品时，为一件冻结物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Mak / 马克 | Stelle / 斯黛拉,,FreezeRef / 冻结引用 | Charge / 充能,Icon_Skill_CoolantLeak.png,,,0
2efc2530-badd-4460-9b03-9d34a10a85de,Bombs Away!,炸飞！,"The first 4/8/12 times you use a Drone or Vehicle each fight, Burn 5.",每场战斗前4/8/12次使用无人机或载具时，造成5灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛拉,,Burn / 灼烧,Icon_Skill_FireAccelerant.png,,,0
42a245de-4281-40d1-ad98-7a79b471aefe,Berserker,狂战士,"While your enemy has more Health than you, your Weapons' Cooldowns are reduced by 5/10/15%.",敌方生命值高于你时，己方武器的冷却时间缩短5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,Cooldown / 冷却,Icon_Skill_Berserker.png,,,0
7f803167-d540-4ea9-bd46-9b6bdad687d3,Growth Spurt,,You have +20/30/40/50% Max Health.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Health / 生命值,Icon_Skill_GrowthSpurt.png,,,0
daec4b27-bd32-434e-85ef-4bd4629e7d11,Bold Under Pressure,逆境无惧,"The first time you fall below half Health each fight, Haste  items for 2 second(s).",每场战斗己方生命值首次降至一半时，加速件物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Jules / 朱尔斯 | Mak / 马克,,Haste / 加速,Icon_Skill_BoldUnderPressure.png,,,0
5fca38e0-2144-422d-b9bd-85a3cd443215,Expert Pilot,专家飞行员,Your Vehicles and Drones have +15/30/45/60 Damage and Shield.,载具和无人机+15/30/45/60伤害和护盾。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉,Vehicle / 载具 | Weapon / 武器,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_Flagship.png,,,0
fd927bfc-ff5a-4d9c-87ce-b9510a22e444,Improvised Protection,临时防护,"When you Crit, your Shield items gain 5/10/15 Shield for the fight.",造成暴击时，护盾物品的护盾提高5/10/15（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,,ShieldRef / 护盾引用 | CritRef / 暴击引用,Icon_Skill_ImprovisedProtection.png,,,0
03968f2d-5f40-464a-bf1f-9475836157cd,Jury Rigger,临修工匠,"When you use an Ammo item, Reload the item to the left of it 1/2/3 Ammo.",使用弹药物品时，为其左侧的物品装填1/2/3弹药。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Ammo / 弹药,Icon_Skill_MON_ALittleOfEverything_01.png,,,0
5fa9745a-79fd-4392-a7ac-ebcf898aa14c,Secrets of Life,生命奥妙,"The first 4/8/12 times you use a Relic each fight, gain 5 Regen for the fight.",每场战斗前4/8/12次使用遗物时，生命再生量提高5（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Regen / 再生,Icon_Skill_MAK_SecretsofLife,,,0
8e2f3e1c-bd00-4b58-b746-a6ae18f804c3,Hyper Focus,聚能专注,"If you have only one Medium item, its Cooldown is reduced by 25%.",如果只拥有一件中型物品，就使其冷却时间缩短25%。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_Lurk_01.png,,,0
f67ea56d-22cf-4048-a321-d42688642875,Barrel Roll,桶滚,"When you use a Flying item, adjacent items start Flying.",使用飞行物品时，那么相邻物品也开始飞行。,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,,Flying / 飞行,Icon_Skill_STE_DisplacementRoll,,,0
e7488436-6835-4e5e-971c-ba0a60f58529,Bullet Time,时间凝滞,"The first 4/8 times you use an Ammo item each fight, Slow an item for 1 second(s).",每场战斗前4/8次使用弹药物品时，减速一件物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,,Slow / 减速 | AmmoRef / 弹药引用,Icon_Skill_SlowMotion.png,,,0
f422485c-b23a-4c3f-9ad4-9d22718dc204,Artillery Spotter,炮击观察员,"If you have 5 or fewer items, your items have +10/20/30/40% Crit Chance.",如果持有的物品不超过5件，己方物品+10/20/30/40%暴击率。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_ArtillerySpotter.png,,,0
e8770458-220a-45bd-bfef-d6045b152d29,Bonk,迎头痛击,Enemy Cooldowns are increased by 1000 second(s).,敌方物品的冷却时间延长1000秒。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_TurnOutYourPockets_03.png,,,0
