ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(ms),伤害,治疗,护盾,购买价格,出售价格,技能1(英),技能1(中),技能2(英),技能2(中),技能3(英),技能3(中),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
6b49b81d-aac0-4fb6-95f4-5bfc32a19dd3,Show Globe,雪花玻璃球,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Regen / 再生 | PotionRef / 药水引用 | Burn / 灼烧,7000,0,0,0,0,0,Burn 4,造成4灼烧,Gain 4 Regen for the fight,生命再生量提高4（限本场战斗）,"When you use a Potion, this gains +4/8/12 Burn and +4/8/12 Regen for the fight.",使用药水时，此物品的灼烧提高+4/8/12、生命再生量提高+4/8/12（限本场战斗）。,此物品的价值翻倍。,减速2件物品2秒,冻结一件小型物品1秒,加速2件物品2秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,相邻物品受到的冻结和减速效果时长减半。,造成伤害，等量于此物品灼烧的5倍
44a27d67-3ef2-4a5d-b38e-5d43065ae363,Korxena Crest,蔻森娜纹章,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Apparel / 服饰 | Relic / 遗物,Crit / 暴击,0,0,0,0,0,0,Your items have +15/25/35% Crit Chance.,己方物品+15/25/35%暴击率。,,,,,此物品的价值翻倍。,造成暴击时，减速一件物品1秒。,造成暴击时，冻结一件物品500秒。,造成暴击时，加速一件物品1秒。,造成暴击时，获得10护盾。,造成暴击时，获得10治疗。,造成暴击时，造成1剧毒。,造成暴击时，造成1灼烧。,此物品的暴击率加成翻倍。,此物品的暴击率加成翻倍。,相邻物品受到的冻结和减速效果时长减半。,造成暴击时，造成10伤害。
23960499-a306-44f3-bab4-8c901ff37dc3,Pyrocarbon,焰碳体,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,,Shield / 护盾 | Haste / 加速 | BurnRef / 灼烧引用,0,0,0,20,0,0,"When you Burn with an adjacent item, Shield 20/40/60 and Haste an item for 1/1.5/2 second(s).",使用相邻物品触发灼烧时，获得20/40/60护盾，并加速一件物品1/1.5/2秒。,,,,,此物品的价值翻倍。,使用相邻物品触发灼烧时，减速一件物品1秒,使用相邻物品触发灼烧时，冻结一件物品500秒,此物品的加速持续时间翻倍。,此物品的护盾值翻倍。,使用相邻物品触发灼烧时，获得治疗，等量于此物品护盾值,使用相邻物品触发灼烧时，造成剧毒，等量于此物品护盾值的5%,相邻灼烧物品+10灼烧。,此物品的加速持续时间加倍，护盾翻倍。,使用相邻物品触发灼烧时，物品暴击率提高10%（限本场战斗）,相邻物品受到的冻结和减速效果时长减半。,使用相邻物品触发灼烧时，造成伤害，等量于此物品护盾值
2834ede9-01e9-4b68-8f1f-70f83187c78f,Sharkray,鳐鲨,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Weapon / 武器 | Friend / 伙伴 | Ray / 射线,Damage / 伤害 | HasteRef / 加速引用,7000,40,0,0,0,0,Deal 40 Damage,造成40伤害,"When you Haste, this gains 10/20/40/80 Damage for the fight.",触发加速时，此物品伤害提高10/20/40/80（限本场战斗）。,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
b769eef3-b324-4704-91fd-3a971c6f47b4,Battery,电池,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技,Ammo / 弹药 | Charge / 充能,4000,0,0,0,0,0,Charge the item to the left of this 1/2/3/4 second(s),为此物品左侧的物品充能1/2/3/4秒,,,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品左侧的物品+30%暴击率。,此物品左侧物品受到的冻结和减速效果时长减半。,造成30伤害
c14e76be-2dd6-4d0b-8652-04c6b46412d5,Model Ship,模型船,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Aquatic / 水产 | Vehicle / 载具 | Toy / 玩具,Shield / 护盾,5000,0,0,10,0,0,Shield 10,获得10护盾,Adjacent Toys have +1 Multicast.,相邻玩具+1多重触发。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
03836263-2d57-4618-9e0e-550d9cffdf7d,Flying Pig,飞猪,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Friend / 伙伴,Damage / 伤害,7000,10,0,0,0,0,Deal 10 Damage,造成10伤害,Your Weapons gain 5/10/15/20 Damage for the fight,武器伤害提高5/10/15/20（限本场战斗）,,,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
71231a4d-4ba5-48ee-8d6d-4a533d08bebf,Lens,透镜,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技,TechReference | HasteRef / 加速引用 | Charge / 充能,6000,0,0,0,0,0,Charge the Tech item to the right of this 1/2/3 second(s),为右侧的科技物品充能1秒,"When this is Hasted, Charge this 1/2/3 second(s).",此物品被加速时，为此物品充能1/2/3秒。,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品右侧的物品暴击率提高+10%（限本场战斗）,此物品免疫冻结、减速和摧毁。,造成30伤害
7f8e387a-4947-4823-bc41-8f4b6025ae7c,Bubblegum Floor,泡泡糖地板,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物 | Property / 地产,Slow / 减速 | Shield / 护盾,0,0,0,50,0,0,"When you Slow, Shield 50/75.",施加减速效果时，获得50/75护盾。,"Heated: When you use a Food, Slow an item for 1 second(s).",高温时：使用食物时，减速一件物品1秒。,,,此物品的价值翻倍。,此物品的减速持续时间翻倍。,触发减速时，冻结一件物品500秒。,触发减速时，加速一件物品1秒。,此物品的护盾值翻倍。,施加减速效果时，获得治疗，等量于此物品护盾值,施加减速效果时，造成剧毒，等量于此物品护盾值的5%,施加减速效果时，造成灼烧，等量于此物品护盾值的5%,额外减速一件物品。,触发减速时，己方物品暴击率提高+5%（限本场战斗）。,己方物品受到的冻结和减速效果时长减半。,施加减速效果时，造成伤害，等量于此物品护盾值
c7435ab5-dd8b-4c78-a5a4-6b2795dacaf3,Chum,鱼饵,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Food / 食物,Crit / 暴击,4000,0,0,0,0,0,Your Aquatic items gain +3/6/9/12% Crit Chance for the fight,水系物品的暴击率提高+3/6/9/12%（限本场战斗）,"When you buy this, get a Piranha.",购买此物品时，获得一条食人鱼。,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品的暴击率加成翻倍。,此物品免疫冻结、减速和摧毁。,水系武器的伤害提高+5（限本场战斗）
32aa1a2f-f344-42b2-808d-839fb8596d53,Hypergreens,超能绿汁机,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Tool / 工具,Value / 价值 | EconomyRef / 经济引用 | HealRef / 治疗引用 | DamageRef / 伤害引用,5000,0,0,0,0,0,Adjacent items gain +3/6/9 value for the fight.,相邻物品价值提高+3/6/9（限本场战斗）。,"When an adjacent item gains value during combat, your Weapons and Heal items gain +5/10/15 Damage and +5/10/15 Healing for the fight.",相邻物品在战斗中价值提高时，武器和治疗物品的伤害提高+5/10/15、治疗量提高+5/10/15（限本场战斗）。,,,,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得75护盾,治疗75生命值,造成7剧毒,造成7灼烧,此物品+1多重触发。,相邻物品+25%暴击率。,此物品免疫冻结、减速和摧毁。,造成70伤害
47057461-8cb1-46d2-982c-a7ca6df131c7,Submersible,深潜器,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Weapon / 武器 | Vehicle / 载具 | Tech / 科技,Damage / 伤害 | Shield / 护盾,5000,20,0,0,0,0,Deal 20/40/60 Damage,造成20/40/60伤害,Shield equal to this item's Damage,获得护盾，等量于此物品伤害量,"If you have another Vehicle or Large item, this item's Cooldown is reduced by 2 seconds.",如果拥有另一件载具或大型物品，此物品的冷却时间就缩短2秒。,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
e833f9cf-39ac-44ca-a287-7bd6ddebc77e,Orange Piggles A,橙色小圆猪 A,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,BurnRef / 灼烧引用,5000,0,0,0,0,0,Adjacent Burn items gain +1/2/3/4 Burn for the fight,相邻灼烧物品获得+1/2/3/4灼烧（限本场战斗）,,,,,,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,此物品的灼烧加成翻倍。,此物品+1多重触发。,相邻灼烧物品+25%暴击率。,此物品免疫冻结、减速和摧毁。,造成30伤害
64c62815-9c8a-40fa-a963-3fc09a46bbae,Matchbox,火柴盒,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Burn / 灼烧,5000,0,0,0,0,0,Burn 3/4/5/6,造成3/4/5/6灼烧,"When you use a non-Weapon item, Charge this 1 second(s).",使用非武器物品时，为此物品充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
1d217a87-df7b-4cb0-a99b-5e64bf2a8b2c,Ionized Lightning,离子闪电,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Reagent / 试剂,Crit / 暴击,0,0,0,0,0,0,Adjacent items have +10/20/30/40% Crit Chance.,相邻物品+10/20/30/40%暴击率。,"When this is transformed, Enchant it with Deadly if able.",此物品转化时，为其赋予致命附魔（如适用）。,,,此物品的价值翻倍。,使用相邻物品时，减速一件物品1秒。,使用相邻物品时，冻结一件物品500秒。,使用相邻物品时，加速一件物品1秒。,使用相邻物品时，获得10护盾。,使用相邻物品时，获得10治疗。,使用相邻物品时，造成1剧毒。,使用相邻物品时，造成1灼烧。,此物品的暴击率加成翻倍。,此物品的暴击率加成翻倍。,相邻物品受到的冻结和减速效果时长减半。,使用相邻物品时，造成10伤害。
0fc3f9d6-01ce-4793-8ece-b0e05ef6441e,Slingshot,弹弓,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Toy / 玩具,Damage / 伤害 | Ammo / 弹药,4000,30,0,0,0,0,Deal 30/45/60/75 Damage,造成30/45/60/75伤害,This has +2 Max Ammo for each Toy you have. [2],每拥有一件玩具，此物品就+2最大弹药量。[2],,,此物品 + 最大弹药量，增幅等于收入。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
c9140667-2263-4b58-b479-3fec3a3779ba,Bottled Explosion,瓶装爆炸,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Potion / 药水 | Weapon / 武器,Damage / 伤害 | Ammo / 弹药,7000,5,0,0,0,0,Deal 5/10 Damage,造成5/10伤害,Double this item's Damage for the fight,此物品的伤害翻倍（限本场战斗）,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
3c9c0a73-ea2e-4ff2-be75-fd4363f72d37,Infernal Greatsword,地狱巨剑,Item / 物品,Large / 大型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Weapon / 武器 | Relic / 遗物,Damage / 伤害 | Burn / 灼烧,9000,2,0,0,0,0,Deal 2 Damage,造成2伤害,Burn equal to this item's Damage,造成灼烧，等量于此物品伤害,This gains Damage equal to an enemy's Burn for the fight,此物品伤害提高，增幅等于一位敌人的灼烧（限本场战斗）,此物品的价值翻倍。,减速3件物品3秒,冻结3件物品1秒,加速3件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
562d768a-6aaf-4704-be8b-4dc9e6311b11,Extract,提取物,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Loot / 战利品,PoisonRef / 剧毒引用,0,0,0,0,0,0,"When you sell this, your leftmost Poison item gains +1/2/4/8 Poison.",出售此物品时，最左侧剧毒物品的剧毒提高+1/2/4/8。,,,,,,出售此物品时，最左侧的减速物品+200减速持续时间。,出售此物品时，最左侧的冻结物品+100冻结持续时间。,出售此物品时，最左侧的加速物品+200加速持续时间。,出售此物品时，最左侧的护盾物品+10护盾。,出售此物品时，最左侧治疗物品的治疗量提高+10。,此物品的剧毒加成翻倍。,出售此物品时，最左侧灼烧物品的灼烧提高+1。,,出售此物品时，最左侧的物品暴击率提高2%。,,出售此物品时，最左侧的武器物品伤害提高+10。
fcd72525-0b3f-4472-a7cc-0e4e5750acdd,Charging Station,充能站,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Tech / 科技,Charge / 充能,0,0,0,0,0,0,"When you use the non-Core item to the left of this, Charge your Cores for 1/2 second(s).",使用此物品左侧的非核心物品时，为核心充能1/2秒。,,,,,此物品的价值翻倍。,使用此物品左侧的物品时，减速一件物品1秒。,使用此物品左侧的物品时，冻结一件物品500秒。,使用此物品左侧的物品时，加速一件物品1秒。,使用此物品左侧的物品时，获得25护盾,使用此物品左侧的物品时，获得25治疗,使用此物品左侧的物品时，造成2剧毒,使用此物品左侧的物品时，造成2灼烧,此物品的充能翻倍。,相邻物品+40%暴击率。,相邻物品受到的冻结和减速效果时长减半。,使用此物品左侧的物品时，造成25伤害。
ae142862-37fd-42b6-b131-48977d29595e,Lockbox,锁匣,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Relic / 遗物,EconomyRef / 经济引用 | Value / 价值 | DamageRef / 伤害引用,0,0,0,0,0,0,"When you win a fight, this permanently gains 3/6/9 value.",赢得战斗时，此物品的价值永久提升3/6/9。,Your Weapons have + Damage equal to this item's value. [0],武器 + 伤害，增幅等于此物品价值。[0],,,此物品的价值增益翻倍。,每场战斗己方生命值首次降至一半时，减速4件物品4秒。,每场战斗己方生命值首次降至一半时，冻结2件物品4秒。,每场战斗己方生命值首次降至一半时，加速4件物品4秒。,护盾物品 + 护盾值，增幅等于此物品价值。,治疗物品 + 治疗量，增幅等于此物品价值。,剧毒物品 + 剧毒，增幅等于此物品价值的10%。,灼烧物品 + 灼烧，增幅等于此物品价值的10%。,此物品的价值增益翻倍。,武器 + 暴击率 %，增幅等于此物品价值。,相邻物品受到的冻结和减速效果时长减半。,此物品的伤害加成翻倍。
